folio	fecha	hora_apertura	hora_cierre	mesa	mesero_id	mesero_nombre	num_comensales	turno	subtotal_alimentos	subtotal_bebidas	descuento	cortesia	cancelado	subtotal	iva	total	propina	efectivo	tarjeta	forma_pago	sucursal_id	tipo_servicio
CHQ-FRMX-TV-CDMX-001-20240124-1487	2024-01-24	17:09	19:19	16	MES-027	Carmen Jiménez Ortiz	3	night	531	177	0	0	14.16	708	111.01	804.85	97.14	0	804.85	tarjeta	FRMX-TV-CDMX-001	express
CHQ-FRMX-MB-CDMX-001-20240125-1488	2024-01-25	11:54	9:47	29	MES-012	Diego Vázquez Castillo	2	night	359.25	119.75	0	0	9.58	479	75.11	544.53	65.72	544.53	0	efectivo	FRMX-MB-CDMX-001	dine_in
CHQ-FRMX-CD-MTY-001-20240126-1489	2024-01-26	9:13	15:28	18	MES-039	Diego Vázquez Castillo	3	afternoon	555.75	185.25	0	0	0	741	118.56	859.56	103.74	0	859.56	tarjeta	FRMX-CD-MTY-001	dine_in
CHQ-FRMX-TV-GDL-001-20240127-1490	2024-01-27	9:26	23:51	15	MES-007	Sofía Reyes Morales	1	afternoon	623.25	207.75	33.24	0	0	831	127.64	925.4	111.69	0	925.4	tarjeta	FRMX-TV-GDL-001	express
CHQ-FRMX-CD-CDMX-001-20240128-1491	2024-01-28	7:15	9:38	17	MES-035	Pablo Mendoza Romero	2	afternoon	579	193	0	11.58	0	772	121.67	882.09	106.46	882.09	0	efectivo	FRMX-CD-CDMX-001	dine_in
CHQ-FRMX-TV-CDMX-001-20240122-1492	2024-01-22	18:48	15:55	16	MES-032	Ana Cruz Martínez	4	night	629.25	209.75	0	0	0	839	134.24	973.24	117.46	973.24	0	efectivo	FRMX-TV-CDMX-001	express
CHQ-FRMX-MB-CDMX-001-20240123-1493	2024-01-23	18:09	10:59	24	MES-003	Ana Cruz Martínez	3	morning	303	101	0	6.06	8.08	404	62.38	452.24	54.58	452.24	0	efectivo	FRMX-MB-CDMX-001	dine_in
CHQ-FRMX-CD-MTY-001-20240124-1494	2024-01-24	10:19	9:42	9	MES-030	Carmen Jiménez Ortiz	3	morning	288	96	15.36	5.76	0	384	58.06	420.94	50.8	420.94	0	efectivo	FRMX-CD-MTY-001	dine_in
CHQ-FRMX-TV-GDL-001-20240125-1495	2024-01-25	13:52	8:21	9	MES-033	Luis Ramírez Torres	4	night	618	206	0	0	0	824	131.84	955.84	115.36	955.84	0	efectivo	FRMX-TV-GDL-001	express
CHQ-FRMX-CD-CDMX-001-20240126-1496	2024-01-26	17:51	23:09	1	MES-040	Sofía Reyes Morales	2	afternoon	612.75	204.25	0	0	16.34	817	128.11	928.77	112.09	0	928.77	tarjeta	FRMX-CD-CDMX-001	dine_in
CHQ-FRMX-TV-CDMX-001-20240127-1497	2024-01-27	13:30	8:46	18	MES-017	Carmen Jiménez Ortiz	1	afternoon	131.25	43.75	0	0	3.5	175	27.44	198.94	24.01	0	198.94	tarjeta	FRMX-TV-CDMX-001	express
CHQ-FRMX-MB-CDMX-001-20240128-1498	2024-01-28	22:58	10:29	25	MES-001	José Antonio López Hernández	4	afternoon	399.75	133.25	21.32	8	10.66	533	78.88	571.9	69.02	0	571.9	tarjeta	FRMX-MB-CDMX-001	dine_in
CHQ-FRMX-CD-MTY-001-20240122-1499	2024-01-22	21:13	12:25	28	MES-007	Ana Cruz Martínez	1	morning	567	189	0	0	0	756	120.96	876.96	105.84	0	876.96	tarjeta	FRMX-CD-MTY-001	dine_in
CHQ-FRMX-TV-GDL-001-20240123-1500	2024-01-23	9:54	21:29	18	MES-030	José Antonio López Hernández	2	night	603.75	201.25	0	12.08	16.1	805	124.29	901.11	108.75	901.11	0	efectivo	FRMX-TV-GDL-001	express
CHQ-FRMX-CD-CDMX-001-20240124-1501	2024-01-24	20:36	23:37	1	MES-027	María Elena Gutiérrez Flores	1	night	586.5	195.5	0	0	0	782	125.12	907.12	109.48	0	907.12	tarjeta	FRMX-CD-CDMX-001	dine_in
CHQ-FRMX-TV-CDMX-001-20240125-1502	2024-01-25	9:35	16:30	19	MES-038	Ana Cruz Martínez	1	afternoon	331.5	110.5	17.68	0	8.84	442	66.48	481.96	58.17	0	481.96	tarjeta	FRMX-TV-CDMX-001	express
CHQ-FRMX-MB-CDMX-001-20240126-1503	2024-01-26	14:47	22:17	26	MES-015	Ana Cruz Martínez	2	night	438	146	23.36	0	0	584	89.7	650.34	78.49	650.34	0	efectivo	FRMX-MB-CDMX-001	dine_in
CHQ-FRMX-CD-MTY-001-20240127-1504	2024-01-27	13:26	21:09	16	MES-005	Diego Vázquez Castillo	3	afternoon	383.25	127.75	0	0	10.22	511	80.12	580.9	70.11	0	580.9	tarjeta	FRMX-CD-MTY-001	dine_in
CHQ-FRMX-TV-GDL-001-20240128-1505	2024-01-28	18:13	11:55	4	MES-039	Pablo Mendoza Romero	4	morning	550.5	183.5	0	0	0	734	117.44	851.44	102.76	851.44	0	efectivo	FRMX-TV-GDL-001	express
CHQ-FRMX-CD-CDMX-001-20240122-1506	2024-01-22	7:56	20:23	4	MES-007	Diego Vázquez Castillo	3	afternoon	383.25	127.75	20.44	0	0	511	78.49	569.05	68.68	0	569.05	tarjeta	FRMX-CD-CDMX-001	dine_in
CHQ-FRMX-TV-CDMX-001-20240123-1507	2024-01-23	16:12	15:08	24	MES-014	Diego Vázquez Castillo	4	afternoon	661.5	220.5	35.28	0	17.64	882	132.65	961.73	116.07	0	961.73	tarjeta	FRMX-TV-CDMX-001	express
CHQ-FRMX-MB-CDMX-001-20240124-1508	2024-01-24	20:37	13:39	18	MES-001	Carmen Jiménez Ortiz	3	afternoon	101.25	33.75	0	0	2.7	135	21.17	153.47	18.52	0	153.47	tarjeta	FRMX-MB-CDMX-001	dine_in
CHQ-FRMX-CD-MTY-001-20240125-1509	2024-01-25	14:46	11:14	11	MES-013	Sofía Reyes Morales	1	morning	447.75	149.25	0	0	0	597	95.52	692.52	83.58	692.52	0	efectivo	FRMX-CD-MTY-001	dine_in
CHQ-FRMX-TV-GDL-001-20240126-1510	2024-01-26	7:27	20:16	12	MES-018	Carmen Jiménez Ortiz	1	morning	538.5	179.5	28.72	0	0	718	110.28	799.56	96.5	0	799.56	tarjeta	FRMX-TV-GDL-001	express
CHQ-FRMX-CD-CDMX-001-20240127-1511	2024-01-27	15:06	17:19	12	MES-030	María Elena Gutiérrez Flores	3	night	369	123	19.68	7.38	9.84	492	72.82	527.92	63.71	0	527.92	tarjeta	FRMX-CD-CDMX-001	dine_in
CHQ-FRMX-TV-CDMX-001-20240128-1512	2024-01-28	8:51	14:52	1	MES-016	María Elena Gutiérrez Flores	2	morning	90.75	30.25	0	1.82	0	121	19.07	138.25	16.69	0	138.25	tarjeta	FRMX-TV-CDMX-001	express
CHQ-FRMX-MB-CDMX-001-20240122-1513	2024-01-22	12:27	12:54	15	MES-028	Ana Cruz Martínez	4	night	359.25	119.75	0	7.19	9.58	479	73.96	536.19	64.71	0	536.19	tarjeta	FRMX-MB-CDMX-001	dine_in
CHQ-FRMX-CD-MTY-001-20240123-1514	2024-01-23	19:00	22:54	1	MES-006	Luis Ramírez Torres	4	morning	414	138	0	0	11.04	552	86.55	627.51	75.73	627.51	0	efectivo	FRMX-CD-MTY-001	dine_in
CHQ-FRMX-TV-GDL-001-20240124-1515	2024-01-24	7:14	22:13	4	MES-014	Ana Cruz Martínez	2	afternoon	162.75	54.25	8.68	0	4.34	217	32.64	236.62	28.56	236.62	0	efectivo	FRMX-TV-GDL-001	express
CHQ-FRMX-CD-CDMX-001-20240125-1516	2024-01-25	8:32	11:47	21	MES-008	José Antonio López Hernández	3	night	504	168	0	10.08	0	672	105.91	767.83	92.67	767.83	0	efectivo	FRMX-CD-CDMX-001	dine_in
CHQ-FRMX-TV-CDMX-001-20240126-1517	2024-01-26	9:28	12:56	10	MES-009	Ana Cruz Martínez	1	night	495	165	0	0	0	660	105.6	765.6	92.4	0	765.6	tarjeta	FRMX-TV-CDMX-001	express
CHQ-FRMX-MB-CDMX-001-20240127-1518	2024-01-27	21:51	22:58	6	MES-022	José Antonio López Hernández	4	afternoon	208.5	69.5	0	4.17	5.56	278	42.92	311.19	37.56	311.19	0	efectivo	FRMX-MB-CDMX-001	dine_in
CHQ-FRMX-CD-MTY-001-20240128-1519	2024-01-28	13:14	10:56	17	MES-033	María Elena Gutiérrez Flores	3	night	191.25	63.75	10.2	0	5.1	255	38.35	278.05	33.56	0	278.05	tarjeta	FRMX-CD-MTY-001	dine_in
CHQ-FRMX-TV-GDL-001-20240122-1520	2024-01-22	17:53	8:40	9	MES-033	Ana Cruz Martínez	3	afternoon	658.5	219.5	35.12	0	17.56	878	132.05	957.37	115.54	0	957.37	tarjeta	FRMX-TV-GDL-001	express
CHQ-FRMX-CD-CDMX-001-20240123-1521	2024-01-23	13:02	20:53	4	MES-029	Ana Cruz Martínez	2	afternoon	522	174	0	0	0	696	111.36	807.36	97.44	0	807.36	tarjeta	FRMX-CD-CDMX-001	dine_in
CHQ-FRMX-TV-CDMX-001-20240124-1522	2024-01-24	21:02	11:41	4	MES-023	Ana Cruz Martínez	4	morning	249	83	13.28	0	6.64	332	49.93	362.01	43.69	0	362.01	tarjeta	FRMX-TV-CDMX-001	express
CHQ-FRMX-MB-CDMX-001-20240125-1523	2024-01-25	8:43	14:24	12	MES-016	Carmen Jiménez Ortiz	3	afternoon	346.5	115.5	0	6.93	9.24	462	71.33	517.16	62.42	517.16	0	efectivo	FRMX-MB-CDMX-001	dine_in
CHQ-FRMX-CD-MTY-001-20240126-1524	2024-01-26	22:24	9:35	23	MES-035	José Antonio López Hernández	3	afternoon	468.75	156.25	0	0	12.5	625	98	710.5	85.75	710.5	0	efectivo	FRMX-CD-MTY-001	dine_in
CHQ-FRMX-TV-GDL-001-20240127-1525	2024-01-27	14:01	12:58	26	MES-021	María Elena Gutiérrez Flores	1	afternoon	201.75	67.25	0	0	0	269	43.04	312.04	37.66	312.04	0	efectivo	FRMX-TV-GDL-001	express
CHQ-FRMX-CD-CDMX-001-20240128-1526	2024-01-28	11:13	16:54	13	MES-008	Pablo Mendoza Romero	1	afternoon	424.5	141.5	0	0	11.32	566	88.75	643.43	77.66	0	643.43	tarjeta	FRMX-CD-CDMX-001	dine_in
CHQ-FRMX-TV-CDMX-001-20240122-1527	2024-01-22	9:53	19:37	7	MES-017	Sofía Reyes Morales	4	afternoon	145.5	48.5	0	2.91	0	194	30.57	221.66	26.75	0	221.66	tarjeta	FRMX-TV-CDMX-001	express
CHQ-FRMX-MB-CDMX-001-20240123-1528	2024-01-23	10:35	14:53	17	MES-030	José Antonio López Hernández	3	afternoon	612.75	204.25	0	0	16.34	817	128.11	928.77	112.09	0	928.77	tarjeta	FRMX-MB-CDMX-001	dine_in
CHQ-FRMX-CD-MTY-001-20240124-1529	2024-01-24	17:19	19:00	17	MES-027	José Antonio López Hernández	1	morning	475.5	158.5	0	0	0	634	101.44	735.44	88.76	0	735.44	tarjeta	FRMX-CD-MTY-001	dine_in
CHQ-FRMX-TV-GDL-001-20240125-1530	2024-01-25	21:57	14:05	23	MES-027	Sofía Reyes Morales	4	night	330	110	0	0	0	440	70.4	510.4	61.6	510.4	0	efectivo	FRMX-TV-GDL-001	express
CHQ-FRMX-CD-CDMX-001-20240126-1531	2024-01-26	16:44	20:22	14	MES-010	Carmen Jiménez Ortiz	1	morning	126	42	6.72	0	3.36	168	25.27	183.19	22.11	0	183.19	tarjeta	FRMX-CD-CDMX-001	dine_in
CHQ-FRMX-TV-CDMX-001-20240127-1532	2024-01-27	9:35	18:45	17	MES-034	José Antonio López Hernández	4	morning	588.75	196.25	0	0	15.7	785	123.09	892.39	107.7	0	892.39	tarjeta	FRMX-TV-CDMX-001	express
CHQ-FRMX-MB-CDMX-001-20240128-1533	2024-01-28	8:17	19:54	4	MES-028	Ana Cruz Martínez	4	morning	131.25	43.75	7	0	0	175	26.88	194.88	23.52	0	194.88	tarjeta	FRMX-MB-CDMX-001	dine_in
CHQ-FRMX-CD-MTY-001-20240122-1534	2024-01-22	14:42	22:46	17	MES-008	José Antonio López Hernández	1	night	516.75	172.25	0	10.34	13.78	689	106.38	771.26	93.08	771.26	0	efectivo	FRMX-CD-MTY-001	dine_in
CHQ-FRMX-TV-GDL-001-20240123-1535	2024-01-23	16:24	12:39	2	MES-011	Sofía Reyes Morales	4	morning	275.25	91.75	14.68	0	7.34	367	55.2	400.18	48.3	0	400.18	tarjeta	FRMX-TV-GDL-001	express
CHQ-FRMX-CD-CDMX-001-20240124-1536	2024-01-24	8:49	9:59	14	MES-035	Carmen Jiménez Ortiz	3	afternoon	399	133	21.28	7.98	10.64	532	78.74	570.84	68.89	570.84	0	efectivo	FRMX-CD-CDMX-001	dine_in
CHQ-FRMX-TV-CDMX-001-20240125-1537	2024-01-25	8:00	14:31	26	MES-009	Luis Ramírez Torres	1	afternoon	368.25	122.75	0	0	9.82	491	76.99	558.17	67.37	0	558.17	tarjeta	FRMX-TV-CDMX-001	express
CHQ-FRMX-MB-CDMX-001-20240126-1538	2024-01-26	14:00	23:35	28	MES-036	María Elena Gutiérrez Flores	3	night	110.25	36.75	0	0	2.94	147	23.05	167.11	20.17	167.11	0	efectivo	FRMX-MB-CDMX-001	dine_in
CHQ-FRMX-CD-MTY-001-20240127-1539	2024-01-27	12:16	12:19	6	MES-010	Luis Ramírez Torres	4	morning	537	179	0	0	0	716	114.56	830.56	100.24	0	830.56	tarjeta	FRMX-CD-MTY-001	dine_in
CHQ-FRMX-TV-GDL-001-20240128-1540	2024-01-28	15:17	14:56	7	MES-011	Carmen Jiménez Ortiz	4	night	618.75	206.25	0	12.38	0	825	130.02	942.64	113.77	942.64	0	efectivo	FRMX-TV-GDL-001	express
CHQ-FRMX-CD-CDMX-001-20240122-1541	2024-01-22	19:51	23:27	1	MES-036	Pablo Mendoza Romero	4	night	386.25	128.75	0	0	10.3	515	80.75	585.45	70.66	0	585.45	tarjeta	FRMX-CD-CDMX-001	dine_in
CHQ-FRMX-TV-CDMX-001-20240123-1542	2024-01-23	18:53	19:44	21	MES-039	Sofía Reyes Morales	4	afternoon	285.75	95.25	0	5.72	0	381	60.04	435.32	52.54	0	435.32	tarjeta	FRMX-TV-CDMX-001	express
CHQ-FRMX-MB-CDMX-001-20240124-1543	2024-01-24	9:01	16:03	23	MES-025	Carmen Jiménez Ortiz	3	afternoon	387.75	129.25	0	0	0	517	82.72	599.72	72.38	599.72	0	efectivo	FRMX-MB-CDMX-001	dine_in
CHQ-FRMX-CD-MTY-001-20240125-1544	2024-01-25	17:43	14:49	23	MES-036	Sofía Reyes Morales	2	afternoon	433.5	144.5	0	8.67	0	578	91.09	660.42	79.71	0	660.42	tarjeta	FRMX-CD-MTY-001	dine_in
CHQ-FRMX-TV-GDL-001-20240126-1545	2024-01-26	9:05	9:43	17	MES-032	Sofía Reyes Morales	1	morning	118.5	39.5	0	0	0	158	25.28	183.28	22.12	0	183.28	tarjeta	FRMX-TV-GDL-001	express
CHQ-FRMX-CD-CDMX-001-20240127-1546	2024-01-27	20:13	8:51	6	MES-013	Ana Cruz Martínez	1	afternoon	357	119	0	0	9.52	476	74.64	541.12	65.31	0	541.12	tarjeta	FRMX-CD-CDMX-001	dine_in
CHQ-FRMX-TV-CDMX-001-20240128-1547	2024-01-28	19:41	17:33	4	MES-001	Pablo Mendoza Romero	1	night	469.5	156.5	25.04	0	12.52	626	94.15	682.59	82.38	0	682.59	tarjeta	FRMX-TV-CDMX-001	express
CHQ-FRMX-MB-CDMX-001-20240122-1548	2024-01-22	11:31	10:02	30	MES-018	Pablo Mendoza Romero	3	night	409.5	136.5	0	0	0	546	87.36	633.36	76.44	633.36	0	efectivo	FRMX-MB-CDMX-001	dine_in
CHQ-FRMX-CD-MTY-001-20240123-1549	2024-01-23	12:08	8:49	23	MES-008	Sofía Reyes Morales	2	night	564.75	188.25	30.12	0	0	753	115.66	838.54	101.2	0	838.54	tarjeta	FRMX-CD-MTY-001	dine_in
CHQ-FRMX-TV-GDL-001-20240124-1550	2024-01-24	11:39	16:09	26	MES-024	Luis Ramírez Torres	4	morning	354	118	18.88	0	0	472	72.5	525.62	63.44	525.62	0	efectivo	FRMX-TV-GDL-001	express
CHQ-FRMX-CD-CDMX-001-20240125-1551	2024-01-25	16:20	12:25	9	MES-008	Luis Ramírez Torres	1	night	638.25	212.75	0	12.76	0	851	134.12	972.36	117.35	0	972.36	tarjeta	FRMX-CD-CDMX-001	dine_in
CHQ-FRMX-TV-CDMX-001-20240126-1552	2024-01-26	19:52	8:22	29	MES-003	Luis Ramírez Torres	1	afternoon	514.5	171.5	0	0	13.72	686	107.56	779.84	94.12	779.84	0	efectivo	FRMX-TV-CDMX-001	express
CHQ-FRMX-MB-CDMX-001-20240127-1553	2024-01-27	13:47	23:16	13	MES-006	Ana Cruz Martínez	4	morning	557.25	185.75	0	0	14.86	743	116.5	844.64	101.94	844.64	0	efectivo	FRMX-MB-CDMX-001	dine_in
CHQ-FRMX-CD-MTY-001-20240128-1554	2024-01-28	15:19	9:43	25	MES-032	José Antonio López Hernández	4	afternoon	671.25	223.75	35.8	0	17.9	895	134.61	975.91	117.78	975.91	0	efectivo	FRMX-CD-MTY-001	dine_in
CHQ-FRMX-TV-GDL-001-20240122-1555	2024-01-22	11:58	23:16	18	MES-019	Carmen Jiménez Ortiz	1	afternoon	638.25	212.75	0	0	17.02	851	133.44	967.42	116.76	0	967.42	tarjeta	FRMX-TV-GDL-001	express
CHQ-FRMX-CD-CDMX-001-20240123-1556	2024-01-23	12:02	9:46	18	MES-022	Carmen Jiménez Ortiz	3	morning	428.25	142.75	0	0	0	571	91.36	662.36	79.94	0	662.36	tarjeta	FRMX-CD-CDMX-001	dine_in
CHQ-FRMX-TV-CDMX-001-20240124-1557	2024-01-24	22:41	12:40	24	MES-012	Carmen Jiménez Ortiz	2	night	627.75	209.25	33.48	0	16.74	837	125.88	912.66	110.15	0	912.66	tarjeta	FRMX-TV-CDMX-001	express
CHQ-FRMX-MB-CDMX-001-20240125-1558	2024-01-25	15:28	13:10	24	MES-006	Sofía Reyes Morales	3	night	645	215	0	0	17.2	860	134.85	977.65	117.99	0	977.65	tarjeta	FRMX-MB-CDMX-001	dine_in
CHQ-FRMX-CD-MTY-001-20240126-1559	2024-01-26	21:40	10:02	27	MES-001	Ana Cruz Martínez	3	afternoon	393	131	20.96	0	10.48	524	78.81	571.37	68.96	0	571.37	tarjeta	FRMX-CD-MTY-001	dine_in
CHQ-FRMX-TV-GDL-001-20240127-1560	2024-01-27	18:16	21:41	13	MES-022	Ana Cruz Martínez	4	afternoon	582	194	31.04	0	0	776	119.19	864.15	104.29	0	864.15	tarjeta	FRMX-TV-GDL-001	express
CHQ-FRMX-CD-CDMX-001-20240128-1561	2024-01-28	21:35	9:10	3	MES-008	María Elena Gutiérrez Flores	4	afternoon	213.75	71.25	11.4	0	0	285	43.78	317.38	38.3	317.38	0	efectivo	FRMX-CD-CDMX-001	dine_in
CHQ-FRMX-TV-CDMX-001-20240122-1562	2024-01-22	19:47	9:55	19	MES-035	María Elena Gutiérrez Flores	3	night	401.25	133.75	0	0	0	535	85.6	620.6	74.9	0	620.6	tarjeta	FRMX-TV-CDMX-001	express
CHQ-FRMX-MB-CDMX-001-20240123-1563	2024-01-23	13:24	22:20	30	MES-022	Sofía Reyes Morales	3	morning	563.25	187.75	0	0	15.02	751	117.76	853.74	103.04	0	853.74	tarjeta	FRMX-MB-CDMX-001	dine_in
CHQ-FRMX-CD-MTY-001-20240124-1564	2024-01-24	20:57	14:33	29	MES-007	Ana Cruz Martínez	1	night	124.5	41.5	6.64	0	3.32	166	24.97	181.01	21.85	0	181.01	tarjeta	FRMX-CD-MTY-001	dine_in
CHQ-FRMX-TV-GDL-001-20240125-1565	2024-01-25	21:28	23:31	3	MES-033	Diego Vázquez Castillo	3	night	337.5	112.5	0	0	0	450	72	522	63	0	522	tarjeta	FRMX-TV-GDL-001	express
CHQ-FRMX-CD-CDMX-001-20240126-1566	2024-01-26	21:53	13:08	8	MES-011	José Antonio López Hernández	4	night	519.75	173.25	0	0	0	693	110.88	803.88	97.02	0	803.88	tarjeta	FRMX-CD-CDMX-001	dine_in
CHQ-FRMX-TV-CDMX-001-20240127-1567	2024-01-27	13:40	11:48	23	MES-024	Sofía Reyes Morales	1	morning	648.75	216.25	0	0	17.3	865	135.63	983.33	118.68	0	983.33	tarjeta	FRMX-TV-CDMX-001	express
CHQ-FRMX-MB-CDMX-001-20240128-1568	2024-01-28	11:08	23:15	6	MES-024	Luis Ramírez Torres	4	morning	497.25	165.75	26.52	0	0	663	101.84	738.32	89.11	0	738.32	tarjeta	FRMX-MB-CDMX-001	dine_in
CHQ-FRMX-CD-MTY-001-20240122-1569	2024-01-22	17:20	21:16	15	MES-033	Carmen Jiménez Ortiz	2	morning	630.75	210.25	0	0	16.82	841	131.87	956.05	115.39	0	956.05	tarjeta	FRMX-CD-MTY-001	dine_in
CHQ-FRMX-TV-GDL-001-20240123-1570	2024-01-23	11:23	8:41	11	MES-031	María Elena Gutiérrez Flores	1	afternoon	628.5	209.5	0	0	0	838	134.08	972.08	117.32	972.08	0	efectivo	FRMX-TV-GDL-001	express
CHQ-FRMX-CD-CDMX-001-20240124-1571	2024-01-24	13:56	19:05	22	MES-019	Carmen Jiménez Ortiz	1	morning	271.5	90.5	14.48	5.43	0	362	54.73	396.82	47.89	0	396.82	tarjeta	FRMX-CD-CDMX-001	dine_in
CHQ-FRMX-TV-CDMX-001-20240125-1572	2024-01-25	15:12	16:42	30	MES-025	María Elena Gutiérrez Flores	2	morning	581.25	193.75	0	0	15.5	775	121.52	881.02	106.33	881.02	0	efectivo	FRMX-TV-CDMX-001	express
CHQ-FRMX-MB-CDMX-001-20240126-1573	2024-01-26	18:17	20:50	25	MES-004	Sofía Reyes Morales	2	afternoon	202.5	67.5	10.8	0	0	270	41.47	300.67	36.29	0	300.67	tarjeta	FRMX-MB-CDMX-001	dine_in
CHQ-FRMX-CD-MTY-001-20240127-1574	2024-01-27	11:27	19:55	3	MES-011	Diego Vázquez Castillo	3	night	555.75	185.25	29.64	0	0	741	113.82	825.18	99.59	0	825.18	tarjeta	FRMX-CD-MTY-001	dine_in
CHQ-FRMX-TV-GDL-001-20240128-1575	2024-01-28	13:46	16:28	23	MES-026	José Antonio López Hernández	4	night	621.75	207.25	33.16	12.43	16.58	829	122.69	889.52	107.36	889.52	0	efectivo	FRMX-TV-GDL-001	express
CHQ-FRMX-CD-CDMX-001-20240122-1576	2024-01-22	13:37	15:34	30	MES-019	Sofía Reyes Morales	4	morning	581.25	193.75	31	0	0	775	119.04	863.04	104.16	863.04	0	efectivo	FRMX-CD-CDMX-001	dine_in
CHQ-FRMX-TV-CDMX-001-20240123-1577	2024-01-23	21:23	20:21	2	MES-028	María Elena Gutiérrez Flores	2	morning	299.25	99.75	0	5.99	7.98	399	61.6	446.63	53.9	0	446.63	tarjeta	FRMX-TV-CDMX-001	express
CHQ-FRMX-MB-CDMX-001-20240124-1578	2024-01-24	9:53	16:06	22	MES-032	María Elena Gutiérrez Flores	1	afternoon	175.5	58.5	9.36	0	4.68	234	35.19	255.15	30.79	0	255.15	tarjeta	FRMX-MB-CDMX-001	dine_in
CHQ-FRMX-CD-MTY-001-20240125-1579	2024-01-25	18:57	22:14	26	MES-025	José Antonio López Hernández	2	afternoon	275.25	91.75	0	0	7.34	367	57.55	417.21	50.35	417.21	0	efectivo	FRMX-CD-MTY-001	dine_in
CHQ-FRMX-TV-GDL-001-20240126-1580	2024-01-26	14:52	19:02	9	MES-040	Sofía Reyes Morales	1	afternoon	314.25	104.75	0	0	0	419	67.04	486.04	58.66	0	486.04	tarjeta	FRMX-TV-GDL-001	express
CHQ-FRMX-CD-CDMX-001-20240127-1581	2024-01-27	22:09	16:39	5	MES-029	María Elena Gutiérrez Flores	1	morning	402	134	21.44	0	10.72	536	80.61	584.45	70.54	0	584.45	tarjeta	FRMX-CD-CDMX-001	dine_in
CHQ-FRMX-TV-CDMX-001-20240128-1582	2024-01-28	11:52	13:47	14	MES-010	Pablo Mendoza Romero	1	night	111	37	5.92	0	0	148	22.73	164.81	19.89	0	164.81	tarjeta	FRMX-TV-CDMX-001	express
CHQ-FRMX-MB-CDMX-001-20240122-1583	2024-01-22	20:00	17:48	24	MES-022	Sofía Reyes Morales	2	night	238.5	79.5	12.72	0	0	318	48.84	354.12	42.74	354.12	0	efectivo	FRMX-MB-CDMX-001	dine_in
CHQ-FRMX-CD-MTY-001-20240123-1584	2024-01-23	9:10	17:03	8	MES-011	Diego Vázquez Castillo	2	morning	585.75	195.25	0	0	15.62	781	122.46	887.84	107.15	887.84	0	efectivo	FRMX-CD-MTY-001	dine_in
CHQ-FRMX-TV-GDL-001-20240124-1585	2024-01-24	16:50	16:47	27	MES-010	Luis Ramírez Torres	1	night	629.25	209.75	0	0	0	839	134.24	973.24	117.46	0	973.24	tarjeta	FRMX-TV-GDL-001	express
CHQ-FRMX-CD-CDMX-001-20240125-1586	2024-01-25	8:11	14:18	23	MES-037	Ana Cruz Martínez	2	morning	298.5	99.5	15.92	5.97	0	398	60.18	436.29	52.66	0	436.29	tarjeta	FRMX-CD-CDMX-001	dine_in
CHQ-FRMX-TV-CDMX-001-20240126-1587	2024-01-26	18:48	16:52	24	MES-035	Ana Cruz Martínez	3	morning	417.75	139.25	0	0	11.14	557	87.34	633.2	76.42	633.2	0	efectivo	FRMX-TV-CDMX-001	express
CHQ-FRMX-MB-CDMX-001-20240127-1588	2024-01-27	15:17	13:34	30	MES-009	María Elena Gutiérrez Flores	1	morning	632.25	210.75	0	0	16.86	843	132.18	958.32	115.66	958.32	0	efectivo	FRMX-MB-CDMX-001	dine_in
CHQ-FRMX-CD-MTY-001-20240128-1589	2024-01-28	16:49	19:45	15	MES-008	Luis Ramírez Torres	4	afternoon	633	211	0	12.66	16.88	844	130.31	944.77	114.02	944.77	0	efectivo	FRMX-CD-MTY-001	dine_in
CHQ-FRMX-TV-GDL-001-20240122-1590	2024-01-22	11:29	19:22	5	MES-031	Pablo Mendoza Romero	1	night	645.75	215.25	0	12.92	17.22	861	132.94	963.8	116.32	0	963.8	tarjeta	FRMX-TV-GDL-001	express
CHQ-FRMX-CD-CDMX-001-20240123-1591	2024-01-23	14:30	10:45	30	MES-008	Diego Vázquez Castillo	1	afternoon	317.25	105.75	16.92	0	0	423	64.97	471.05	56.85	471.05	0	efectivo	FRMX-CD-CDMX-001	dine_in
CHQ-FRMX-TV-CDMX-001-20240124-1592	2024-01-24	13:50	21:21	10	MES-023	Sofía Reyes Morales	3	afternoon	605.25	201.75	0	0	0	807	129.12	936.12	112.98	0	936.12	tarjeta	FRMX-TV-CDMX-001	express
CHQ-FRMX-MB-CDMX-001-20240125-1593	2024-01-25	18:45	16:39	15	MES-026	Ana Cruz Martínez	2	night	542.25	180.75	0	0	0	723	115.68	838.68	101.22	0	838.68	tarjeta	FRMX-MB-CDMX-001	dine_in
CHQ-FRMX-CD-MTY-001-20240126-1594	2024-01-26	7:42	11:28	4	MES-037	Pablo Mendoza Romero	2	morning	480	160	0	9.6	12.8	640	98.82	716.42	86.46	0	716.42	tarjeta	FRMX-CD-MTY-001	dine_in
CHQ-FRMX-TV-GDL-001-20240127-1595	2024-01-27	17:40	23:30	17	MES-023	Ana Cruz Martínez	2	afternoon	514.5	171.5	0	0	13.72	686	107.56	779.84	94.12	0	779.84	tarjeta	FRMX-TV-GDL-001	express
CHQ-FRMX-CD-CDMX-001-20240128-1596	2024-01-28	9:52	22:48	20	MES-029	Ana Cruz Martínez	3	night	630	210	33.6	0	0	840	129.02	935.42	112.9	935.42	0	efectivo	FRMX-CD-CDMX-001	dine_in
